Filer,Filing,Id,Agency Prefix,Agency Name,Agency,Year,Period Start,Period End,Filing Date,Transaction Type,Filer Name,Department Name,Offices,Position Name,First Name,Middle Name,Last Name,Is City,Description City,Is County,Description County,Is Multi County,Description Multi County,Is State,Is Judge Or Court,Is Candidate,Candidate Election Year,Candidate Office Sought,Is Assuming,Date Assumed Office,Is Leaving,Leaving Statement Start Date,Date Left Office,Is Annual,Annual Start Date,Is Other,Description Other,Categories,Form,Internal,Schedule A1 Count,Schedule A2 Count,Schedule B Count,Schedule C1 Count,Schedule C2 Count,Schedule D Count,Schedule E Count, Comment Count
SFO-1471,154492456,5f1c120178ea4948bc4805000be9db4b,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/10/2015,Cover,"Adachi, Jeff",Public Defender Office of the,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Public Defender,filerDivisionBoardDistrict:Office of the Public Defender,electionDate:None",Public Defender,Jeff,,Adachi,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,199,5f1c120178ea4948bc4805000be9db4b,0,1,0,0,0,0,0,0
SFO-153899,154491864,4dba79a323d849bfa688d1e2bccdbef8,SFO,City and County of San Francisco,SFO,2014,01/01/2014,12/31/2014,03/10/2015,Cover,"Schaub, Jeremiah",Board of Examiners,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2014-05-21T00:00:00.0000000-07:00,filerPosition:Member,filerDivisionBoardDistrict:Board of Examiners,electionDate:None",Member,Jeremiah,,Schaub,false,,true,San Francisco,false,,false,false,false,,,true,05/21/2014,false,,,true,,false,,1,199,4dba79a323d849bfa688d1e2bccdbef8,0,0,0,1,0,0,0,0
SFO-153293,154491597,381ded97fb6f4ffab4015485060a9b84,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/10/2015,Cover,"Andrews, Brett",Ethics Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Ethics Commission,electionDate:None",Commissioner,Brett,F,Andrews,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,199,381ded97fb6f4ffab4015485060a9b84,1,0,0,1,0,0,0,0
SFO-152895,154491411,297eb768e07b4df88ece61efc6ec8fce,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/10/2015,Cover,"David, Todd",Sunshine Ordinance Task Force,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Sunshine Ordinance Task Force,electionDate:None",Member,Todd,,David,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,199,297eb768e07b4df88ece61efc6ec8fce,0,0,1,3,0,0,0,0
SFO-1393,154488921,7d1addf17262438a8787ff02f5de2594,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/10/2015,Cover,"Bell, Marcia",Law Library,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Secretary/Law Librarian,filerDivisionBoardDistrict:Law Library,electionDate:None",Secretary/Law Librarian,Marcia,R.,Bell,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,199,7d1addf17262438a8787ff02f5de2594,0,0,0,0,0,0,0,0
SFO-1390,154488689,f0c75d565fc3453591798de2f88dda05,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/10/2015,Cover,"Heilbron, David",Law Library,"leavingDate:None,filerAgency:San Francisco Law Library,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:Board of Trustees,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:Law Library,electionDate:None",Trustee,David,,Heilbron,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,199,f0c75d565fc3453591798de2f88dda05,0,0,0,0,0,0,0,0
SFO-152853,154488644,f1c42d9c608246b7b16054d80ab2305c,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/10/2015,Cover,"Loftus, Suzanne",Police Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Police Commission,electionDate:None",Commissioner,Suzanne,,Loftus,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,199,f1c42d9c608246b7b16054d80ab2305c,0,0,2,0,0,0,0,0
SFO-1588,154487205,f31713bce14c4755a1fd344bc486bfb2,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/10/2015,Cover,"Horn, Thomas",War Memorial San Francisco,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:War Memorial San Francisco,electionDate:None",Trustee,Thomas,,Horn,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,199,f31713bce14c4755a1fd344bc486bfb2,0,0,0,0,0,0,0,0
SFO-1389,154478280,08b4510ac0364d2bb602ec44c8107e87,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/10/2015,Cover,"Thompson, Robert",Law Library,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:Law Library,electionDate:None",Trustee,Robert,A/,Thompson,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,199,08b4510ac0364d2bb602ec44c8107e87,0,0,0,0,0,0,0,0
SFO-153083,154473739,3e316cc1899e4bc99254bbc4b091ad76,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/10/2015,Cover,"Lee, John",Library Commission Public,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Library Commission Public,electionDate:None",Commissioner,John,,Lee,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,199,3e316cc1899e4bc99254bbc4b091ad76,5,2,1,1,0,0,0,0
SFO-151909,154473465,e8703d449c1f4c3d8ae149bcdb8a3822,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/10/2015,Cover,"Marx, Pauline",Retiree Health Care Trust Fund Board,"leavingDate:None,filerAgency:City & County of San Francisco,assumingDate:None,filerPosition:Chief Assistant Treasurer,filerDivisionBoardDistrict:Office of the Treasurer & Tax Collector,electionDate:None|leavingDate:None,filerAgency:City & County of San Francisco	,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Retiree Health Care Trust Fund Board	,electionDate:None",Member,Pauline,A,Marx,false,,false,,false,,false,false,false,,,false,,false,,,true,,true,City and County,1,199,e8703d449c1f4c3d8ae149bcdb8a3822,16,0,0,1,0,2,2,0
SFO-1055,154465319,f906b37d9b794bcc890d103ef0b02a18,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/09/2015,Cover,"Berkowitz, Edwin",Asian Art Museum,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Asian Art Museum,electionDate:None",Commissioner,Edwin,L,Berkowitz,true,San Francisco,true,San Francisco,true,CA - California,false,false,false,,,false,,false,,,true,,false,,2,199,f906b37d9b794bcc890d103ef0b02a18,0,0,0,0,0,0,0,0
SFO-151806,154464937,d04359ae257242a78886d0d133e38cd2,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/09/2015,Cover,"Tapia, Jorge",Workforce Investment Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Workforce Investment Board,electionDate:None",Member,Jorge,Alberto,Tapia,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,199,d04359ae257242a78886d0d133e38cd2,0,0,0,0,0,0,0,0
SFO-1038,154463061,b119cf8e3379479f83e24ff3ffb20c6a,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/09/2015,Cover,"Kim, Bill",Asian Art Museum,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Asian Art Museum,electionDate:None",Commissioner,Bill,,Kim,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,199,b119cf8e3379479f83e24ff3ffb20c6a,0,0,0,0,0,0,0,0
SFO-153337,154462174,e74fab70cfd8424cbc25d161db1a3001,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/09/2015,Cover,"Yamasaki, Ted",Housing Authority Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Housing Authority Commission,electionDate:None",Commissioner,Ted,,Yamasaki,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,199,e74fab70cfd8424cbc25d161db1a3001,0,0,0,0,0,0,0,0
SFO-152897,154459465,5483aa1b83b745d2823b565bcf545dde,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/09/2015,Cover,"Loo, Katie",Aging & Adult Services Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Aging & Adult Services Commission,electionDate:None",Commissioner,Katie,Kuo Tsing,Loo,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,199,5483aa1b83b745d2823b565bcf545dde,0,0,0,0,0,0,0,0
SFO-2007,154452345,14591ff9853141fab453eab5e825a8b6,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/09/2015,Cover,"Wolfram, Andrew",Historic Preservation Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Historic Preservation Commission,electionDate:None",Commissioner,Andrew,,Wolfram,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,199,14591ff9853141fab453eab5e825a8b6,57,0,0,3,0,1,0,0
SFO-153351,154452015,a5b05967fb764adf82bfa8bcbbc61e3d,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/08/2015,Cover,"Keane, Peter",Ethics Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Ethics Commission,electionDate:None",Commissioner,Peter,G.,Keane,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,199,a5b05967fb764adf82bfa8bcbbc61e3d,0,0,1,1,0,0,0,0
SFO-152573,154451541,e333189bf4dd4d84b92771042305f083,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/08/2015,Cover,"Renne, Paul",Ethics Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Ethics Commission,electionDate:None",Commissioner,Paul,Arthur,Renne,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,199,e333189bf4dd4d84b92771042305f083,82,0,0,3,0,0,0,0
SFO-152783,154450545,7cba375c256648c08b3fdc78653c7ae5,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/07/2015,Cover,"Brooks, William",Asian Art Museum,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Asian Art Museum,electionDate:None",Commissioner,William,Mathews,Brooks,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,199,7cba375c256648c08b3fdc78653c7ae5,0,0,0,0,0,0,0,0
SFO-153831,154450450,8511714d049049b8b1b19420885491b2,SFO,City and County of San Francisco,SFO,2014,11/22/2013,11/21/2014,03/07/2015,Cover,"Abe, Calvin",Residential Rent Stabilization and Arbitration Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2014-11-21T00:00:00.0000000-08:00,filerPosition:Board Member,filerDivisionBoardDistrict:Residential Rent Stabilization and Arbitration Board,electionDate:None",Board Member,Calvin,J,Abe,false,,true,San Francisco,false,,false,false,false,,,true,11/21/2014,false,,,false,,false,,2,199,8511714d049049b8b1b19420885491b2,0,1,1,1,1,0,0,0
SFO-1682,154447280,52965741ae574a7b9d2e11d0f6c2d6b7,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,03/08/2014,12/31/2014,03/06/2015,Cover,"Cleaveland, William",Fire Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Secretary,filerDivisionBoardDistrict:Finance Corporation,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Fire Commission,electionDate:None",Commissioner,William,Kenneth ,Cleaveland,true,San Francisco ,true,San Francisco,false,,false,false,false,,,false,,false,,,true,03/08/2014,false,,1,199,52965741ae574a7b9d2e11d0f6c2d6b7,3,0,1,2,0,0,0,0
SFO-153161,154446119,10f519eaa67d4db793fc4ec263d187bb,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/06/2015,Cover,"Lavery, Charles",Workforce Investment Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Workforce Investment Board,electionDate:None",Member,Charles,,Lavery,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,199,10f519eaa67d4db793fc4ec263d187bb,0,0,0,0,0,0,0,0
SFO-151730,154445356,1e53aeb181094ddf9db13ffca6e4febf,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/06/2015,Cover,"Lui, Gorretti","Asian Art Museum, War Memorial San Francisco","leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner and foundation trustee,filerDivisionBoardDistrict:Asian Art Museum,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Trustee,filerDivisionBoardDistrict:War Memorial San Francisco,electionDate:None","Commissioner, Trustee",Gorretti,,Lui,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,"1,2",199,1e53aeb181094ddf9db13ffca6e4febf,0,0,0,0,0,0,0,0
SFO-1235,154444913,793fa82c687047f180aa55cef3000dc5,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/06/2015,Cover,"Scott, Randolph",Health Service System Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Health Service System Board,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Health Service System Board,electionDate:None",Member,Randolph,R.,Scott,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,199,793fa82c687047f180aa55cef3000dc5,0,0,0,0,0,0,0,0
SFO-153425,154444355,6aa3fa58e5224e858f77e8c9c953be53,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,02/08/2014,12/31/2014,03/06/2015,Cover,"Perl, Charles",Treasury Oversight Committee,"leavingDate:None,filerAgency:CITY AND COUNTY OF SAN FRANCISCO,assumingDate:None,filerPosition:MEMBER,filerDivisionBoardDistrict:TREASURY OVERSIGHT COMMITTEE,electionDate:None",Member,CHARLES,,PERL,true,SAN FRANCISCO,true,SAN FRANCISCO,false,,false,false,false,,,false,,false,,,true,02/08/2014,false,,1,199,6aa3fa58e5224e858f77e8c9c953be53,10,0,0,0,0,0,0,0
SFO-1319,154442182,e6f97adcb834484686fcc7b0ef1c3510,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/06/2015,Cover,"Heldfond, Scott",Civil Service Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",Commissioner,Scott,R.,Heldfond,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,199,e6f97adcb834484686fcc7b0ef1c3510,6,0,2,2,0,0,0,0
SFO-1686,154441537,5fad0d30a019416e8a238033eb6f2fd0,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/06/2015,Cover,"Chan, Douglas",Civil Service Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Civil Service Commission,electionDate:None",Commissioner,Douglas,S.,Chan,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,199,5fad0d30a019416e8a238033eb6f2fd0,38,1,1,1,0,0,0,0
SFO-152786,154439550,f79319771fb44899a8b46788bce78791,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/06/2015,Cover,"Campana, Edward",Assessment Appeals Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:alternate,filerDivisionBoardDistrict:Assessment Appeals Board,electionDate:None",Member,Edward,James,Campana,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,199,f79319771fb44899a8b46788bce78791,13,0,1,1,0,0,0,1
SFO-153217,154428944,d1fcdebb9f5541a487bd4d3e2918c30f,SFO,City and County of San Francisco,SFO,2015,03/21/2014,03/20/2015,03/05/2015,Cover,"Agrella, Robert",Community College District,"leavingDate:2015-03-20T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Special Trustee,filerDivisionBoardDistrict:Community College District,electionDate:None",Special Trustee,Robert,,Agrella,false,,true,San Francisco,false,,false,false,false,,,false,,true,,03/20/2015,false,,false,,1,199,d1fcdebb9f5541a487bd4d3e2918c30f,0,0,0,0,0,0,0,0
SFO-1591,154425899,b26e324fb76a49928abc9fb66aea5311,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/05/2015,Cover,"Murray, Elizabeth",War Memorial San Francisco,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Director,filerDivisionBoardDistrict:War Memorial San Francisco,electionDate:None|leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Managing Director,filerDivisionBoardDistrict:War Memorial San Francisco,electionDate:None",Managing Director,Elizabeth,,Murray,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,199,b26e324fb76a49928abc9fb66aea5311,0,0,0,0,0,0,0,0
SFO-1444,154424906,04be0ce0022643bc9a2a37b2b624bef0,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/05/2015,Cover,"Brandon, Kimberly",Port Commission,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Port Commission,electionDate:None",Commissioner,Kimberly,,Brandon,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,199,04be0ce0022643bc9a2a37b2b624bef0,2,2,0,2,0,0,0,0
SFO-1077,154414089,eeb2e91920db474092aa5db7df5a36b0,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/05/2015,Cover,"Lee, Richard",Assessment Appeals Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Assessment Appeals Board,electionDate:None",Member,Richard,,Lee,false,,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,1,199,eeb2e91920db474092aa5db7df5a36b0,0,0,0,0,0,0,0,0
SFO-1937,154406654,d487944e249745f4b328f3e95c9a4939,SFO,SAN FRANCISCO ETHICS COMMISSION,SFO,2014,01/01/2014,12/31/2014,03/04/2015,Cover,"Kwan, Sylvia",Workforce Investment Board,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Workforce Investment Board,electionDate:None",Member,Sylvia,,Kwan,true,San Francisco,true,San Francisco,false,,false,false,false,,,false,,false,,,true,,false,,2,199,d487944e249745f4b328f3e95c9a4939,0,1,0,1,0,0,0,0
