Filer Name,Department Name,Position Name,Offices,Period Start,Period End,Filing Date,Filer,Filing,Id,Transaction Type,Name Of Business Entity,Business Description,Fair Market Value,Fair Market Value As Range,Nature Of Investment,Nature Of Investment Other Description,Partnership Amount,Partnership Amount As Range,Date Acquired,Date Disposed
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:2014-09-30T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:2014-09-30T00:00:00.0000000-07:00,filerAgency:San Juan River Group,assumingDate:None,filerPosition:Director,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:2014-09-30T00:00:00.0000000-07:00,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Director,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2014,09/30/2014,10/29/2014,SFO-2009,152808327,49b375f4adc0405eb7b9ba7bc04e1faa,ScheduleA1,Summit Hotel Properties,Hotel Properties,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,04/30/2013,
"Moran, Anson",Public Utilities Commission,Commissioner,"leavingDate:2014-09-30T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Public Utilities Commission,electionDate:None|leavingDate:2014-09-30T00:00:00.0000000-07:00,filerAgency:San Juan River Group,assumingDate:None,filerPosition:Director,filerDivisionBoardDistrict:Board,electionDate:None|leavingDate:2014-09-30T00:00:00.0000000-07:00,filerAgency:San Joaquin Tributary Authority,assumingDate:None,filerPosition:Director,filerDivisionBoardDistrict:Board,electionDate:None",01/01/2014,09/30/2014,10/29/2014,SFO-2009,152808327,e069299c601f4d988d66c7cd04645e46,ScheduleA1,Telephone Data,Telecommunications,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Gamino Jr., Miguel",Department of Technology,Executive Director/ CIO,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2014-08-18T00:00:00.0000000-07:00,filerPosition:Executive Director/ CIO,filerDivisionBoardDistrict:Department of Technology,electionDate:None",08/19/2013,08/18/2014,08/30/2014,SFO-153756,152356996,c7e741f70be3418398d534bed9af1b1f,ScheduleA1,Berkshire Hathaway Inc. (BRK.B),Diversified Financial Services,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Gamino Jr., Miguel",Department of Technology,Executive Director/ CIO,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2014-08-18T00:00:00.0000000-07:00,filerPosition:Executive Director/ CIO,filerDivisionBoardDistrict:Department of Technology,electionDate:None",08/19/2013,08/18/2014,08/30/2014,SFO-153756,152356996,ba386d8bd15849da9c80163a3a4626f6,ScheduleA1,"Cirrus Logic, Inc (CRUS)",Semiconductors,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,06/03/2014
"Gamino Jr., Miguel",Department of Technology,Executive Director/ CIO,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2014-08-18T00:00:00.0000000-07:00,filerPosition:Executive Director/ CIO,filerDivisionBoardDistrict:Department of Technology,electionDate:None",08/19/2013,08/18/2014,08/30/2014,SFO-153756,152356996,324e2688bfdb4734bfa7ebf74e111f5d,ScheduleA1,Leap Wireless Intl Inc (LEAP),Telecommunications Services,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,03/14/2014
"Gamino Jr., Miguel",Department of Technology,Executive Director/ CIO,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2014-08-18T00:00:00.0000000-07:00,filerPosition:Executive Director/ CIO,filerDivisionBoardDistrict:Department of Technology,electionDate:None",08/19/2013,08/18/2014,08/30/2014,SFO-153756,152356996,cf421b29a8884b83bb52f4018c9cd0db,ScheduleA1,Microsoft Corp (MSFT),Software,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,09/03/2013,
"Gamino Jr., Miguel",Department of Technology,Executive Director/ CIO,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2014-08-18T00:00:00.0000000-07:00,filerPosition:Executive Director/ CIO,filerDivisionBoardDistrict:Department of Technology,electionDate:None",08/19/2013,08/18/2014,08/30/2014,SFO-153756,152356996,15df56bc63e249e0a099dbe12a4f594f,ScheduleA1,Apple Inc (AAPL),Technology Hardware Storage & Peripherals,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,06/09/2014,
"Gamino Jr., Miguel",Department of Technology,Executive Director/ CIO,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2014-08-18T00:00:00.0000000-07:00,filerPosition:Executive Director/ CIO,filerDivisionBoardDistrict:Department of Technology,electionDate:None",08/19/2013,08/18/2014,08/30/2014,SFO-153756,152356996,e8083fbaf57544ab8ab98b7baf740fce,ScheduleA1,"Cisco Systems, Inc. (CSCO)",Communications Equipment,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Gamino Jr., Miguel",Department of Technology,Executive Director/ CIO,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2014-08-18T00:00:00.0000000-07:00,filerPosition:Executive Director/ CIO,filerDivisionBoardDistrict:Department of Technology,electionDate:None",08/19/2013,08/18/2014,08/30/2014,SFO-153756,152356996,0df26c8c854c42579abb1ff011f8f0df,ScheduleA1,Facebook Inc (FB),Internet Software and Services,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Gamino Jr., Miguel",Department of Technology,Executive Director/ CIO,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2014-08-18T00:00:00.0000000-07:00,filerPosition:Executive Director/ CIO,filerDivisionBoardDistrict:Department of Technology,electionDate:None",08/19/2013,08/18/2014,08/30/2014,SFO-153756,152356996,2c31604eb45a4f43b93d04d9e185ca4f,ScheduleA1,Nokia Oyj (NOK),"Technology Hardware, Software and Peripherals",2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,09/03/2013,
"Gamino Jr., Miguel",Department of Technology,Executive Director/ CIO,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2014-08-18T00:00:00.0000000-07:00,filerPosition:Executive Director/ CIO,filerDivisionBoardDistrict:Department of Technology,electionDate:None",08/19/2013,08/18/2014,08/30/2014,SFO-153756,152356996,13df4ec2c5214ad2854e09654414e2fe,ScheduleA1,Verizon Communications (VZ),Diversified Telecommunications Services,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,09/03/2013,04/02/2014
"Gamino Jr., Miguel",Department of Technology,Executive Director/ CIO,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2014-08-18T00:00:00.0000000-07:00,filerPosition:Executive Director/ CIO,filerDivisionBoardDistrict:Department of Technology,electionDate:None",08/19/2013,08/18/2014,08/30/2014,SFO-153756,152356996,8189b547f85c4dfaa103d061ec91dac6,ScheduleA1,Jive Software Inc (JIVE),Software,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,11/08/2013,
"Dunning, Zoe",Library Commission Public,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2014-07-30T00:00:00.0000000-07:00,filerPosition:Commissioner,filerDivisionBoardDistrict:Library Commission Public,electionDate:None",07/31/2013,07/30/2014,08/29/2014,SFO-153729,152346070,6effe92c64894bbf9af6f6d1e28a663b,ScheduleA1,Ross Stores,Retail,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Curry, Jamison",Board of Examiners,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Board of Examiners,electionDate:None",05/22/2013,05/21/2014,06/26/2014,SFO-153668,151823357,07b0496a537c49bfa0c84d5ae64a3e13,ScheduleA1,"Rutherford + Chekene55 Second Street SF, CA 94112",Consulting Engineering Firm,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,04/01/2012,
"Harris, Jamal",Children & Families First Commission,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:2014-07-18T00:00:00.0000000-07:00,filerPosition:Member,filerDivisionBoardDistrict:Children & Families First Commission,electionDate:None",07/19/2013,07/18/2014,08/18/2014,SFO-153704,152252650,7130d626aab148748a0434023789c4b8,ScheduleA1,Walmart,General Retailer,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Monfredini, John",San Francisco Market Corporation,Board Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:San Francisco Market Corporation,electionDate:None",01/01/2014,06/11/2014,07/02/2014,SFO-151485,151863178,0890cab818e446a2a89cf45bddbf26a3,ScheduleA1,John & Arlette Monfredini,Personal Stock Portfolio,1000000.00,"Over $1,000,000",Stock,,0.00,Unset,,
"Monfredini, John",San Francisco Market Corporation,Board Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:San Francisco Market Corporation,electionDate:None",01/01/2014,06/11/2014,07/02/2014,SFO-151485,151863178,2878c7a05e974c909dd3993fc0f2d20d,ScheduleA1,John Monfredini 401K,401K,1000000.00,"Over $1,000,000",Stock,,0.00,Unset,,
"Monfredini, John",San Francisco Market Corporation,Board Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:San Francisco Market Corporation,electionDate:None",01/01/2014,06/11/2014,07/02/2014,SFO-151485,151863178,054f0347487140b1813c3af98b1f25da,ScheduleA1,"Pacific Agri-Products, Inc.",Wholesale Food Distributors,1000000.00,"Over $1,000,000",Partnership,,500.00,Income Received of $500 or More (Report on Schedule C),,
"Monfredini, John",San Francisco Market Corporation,Board Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:San Francisco Market Corporation,electionDate:None",01/01/2014,06/11/2014,07/02/2014,SFO-151485,151863178,ca6532e56e85494994350f62e2859e4b,ScheduleA1,John Monfredini IRA,Stock Investment,100000.00,"$100,001 - $1,000,000",Stock,,0.00,Unset,,
"Monfredini, John",San Francisco Market Corporation,Board Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:San Francisco Market Corporation,electionDate:None",01/01/2014,06/11/2014,07/02/2014,SFO-151485,151863178,2628bc0cc0414165ad67446463688fd1,ScheduleA1,Monfredini Properties / Investments LLC,Real Estate Investments,1000000.00,"Over $1,000,000",Partnership,,500.00,Income Received of $500 or More (Report on Schedule C),,
"Monfredini, John",San Francisco Market Corporation,Board Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:San Francisco Market Corporation,electionDate:None",01/01/2014,06/11/2014,07/02/2014,SFO-151485,151863178,d5bf8f77b5ec475f95e9e4a388634cad,ScheduleA1,Sea Cliff Properties,Real Estate Investments,1000000.00,"Over $1,000,000",Partnership,,500.00,Income Received of $500 or More (Report on Schedule C),,
"Murphy, Bart",Residential Rent Stabilization and Arbitration Board,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Residential Rent Stabilization and Arbitration Board,electionDate:None",01/01/2013,12/31/2013,06/25/2014,SFO-1509,151646566,e24fff1e210a40fa9788a0bb4984dc84,ScheduleA1,National Securities,Stock Brokerage,100000.00,"$100,001 - $1,000,000",Stock,,0.00,Unset,,
"Hwang, Christine",Board of Appeals,Board Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Board of Appeals,electionDate:None|leavingDate:2014-07-24T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board of Appeals,electionDate:None",01/01/2014,07/24/2014,07/30/2014,SFO-151591,152074769,5b9daebeb0194956b23ce74417ce3403,ScheduleA1,"Leonard Carder, LLP",law firm partnership,100000.00,"$100,001 - $1,000,000",Partnership,,500.00,Income Received of $500 or More (Report on Schedule C),,
"Hwang, Christine",Board of Appeals,Board Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Board of Appeals,electionDate:None|leavingDate:2014-07-24T00:00:00.0000000-07:00,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:Board of Appeals,electionDate:None",01/01/2014,07/24/2014,07/30/2014,SFO-151591,152074769,ab77d06b3627439e81735f23d33e1079,ScheduleA1,Diversified Fund Accounts (Charles Schwab) and Coca-Cola stocks,investments/savings,100000.00,"$100,001 - $1,000,000",Other,mutual funds and stocks,0.00,Unset,,
"Nguyen, Dung",Golden Gate Park Concourse Authority,Board Member (Director),"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member (Director),filerDivisionBoardDistrict:Golden Gate Park Concourse Authority,electionDate:None",06/03/2013,06/02/2014,07/01/2014,SFO-153005,151858577,e7b0fbea73424cf8908bd71aa982ec59,ScheduleA1,ULTA Beauty,Beauty Products,100000.00,"$100,001 - $1,000,000",Stock,,0.00,Unset,06/09/2014,
"Nguyen, Dung",Golden Gate Park Concourse Authority,Board Member (Director),"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member (Director),filerDivisionBoardDistrict:Golden Gate Park Concourse Authority,electionDate:None",06/03/2013,06/02/2014,07/01/2014,SFO-153005,151858577,96b5904149264d2d9cacbe7793006ffe,ScheduleA1,Bank of America,Financial Banking,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Nguyen, Dung",Golden Gate Park Concourse Authority,Board Member (Director),"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member (Director),filerDivisionBoardDistrict:Golden Gate Park Concourse Authority,electionDate:None",06/03/2013,06/02/2014,07/01/2014,SFO-153005,151858577,6097ac03475e4dbcb1e474a769b8bd66,ScheduleA1,FLIR Systems,Thermal Imaging/Infrared systems,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,04/29/2014,
"Nguyen, Dung",Golden Gate Park Concourse Authority,Board Member (Director),"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member (Director),filerDivisionBoardDistrict:Golden Gate Park Concourse Authority,electionDate:None",06/03/2013,06/02/2014,07/01/2014,SFO-153005,151858577,8b91ff0901754bbeb0543b476a3fb1f1,ScheduleA1,Blue Nile,Internet Business,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Nguyen, Dung",Golden Gate Park Concourse Authority,Board Member (Director),"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member (Director),filerDivisionBoardDistrict:Golden Gate Park Concourse Authority,electionDate:None",06/03/2013,06/02/2014,07/01/2014,SFO-153005,151858577,ed91503437d14e9eb721b6babcb61aaf,ScheduleA1,Bazaar Voice,Social Software,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Brucia, Lawrence",Produce Market Corporation,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Produce Market Corporation,electionDate:None",01/01/2014,06/11/2014,06/22/2014,SFO-151807,151622194,4c96a31f92684b9697ec8e76f92821c9,ScheduleA1,Whole Foods Market,Retail,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Brucia, Lawrence",Produce Market Corporation,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Produce Market Corporation,electionDate:None",01/01/2014,06/11/2014,06/22/2014,SFO-151807,151622194,eb186d0768ad441589bf8dee0dc69896,ScheduleA1,Starbucks Coffee,Retail,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Brucia, Lawrence",Produce Market Corporation,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Produce Market Corporation,electionDate:None",01/01/2014,06/11/2014,06/22/2014,SFO-151807,151622194,c1e5e807c0c54bfca1de1be3234e0172,ScheduleA1,Wells Fargo Bank,Retail/Banking,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Brucia, Lawrence",Produce Market Corporation,Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Member,filerDivisionBoardDistrict:Produce Market Corporation,electionDate:None",01/01/2014,06/11/2014,06/22/2014,SFO-151807,151622194,5aeca594ffb0422cab8d86a611c95a5b,ScheduleA1,Bank of America,Retail/Banking,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
"Corriea, Stanley",San Francisco Market Corporation,Board Member,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Board Member,filerDivisionBoardDistrict:San Francisco Market Corporation,electionDate:None",01/01/2014,06/11/2014,06/19/2014,SFO-153092,151614725,9e77312f88564522ad4e20e5641f018b,ScheduleA1,Stanley Produce Co. Inc.,Wholesale Produce,1000000.00,"Over $1,000,000",Stock,,0.00,Unset,,
"Hwang, Victor",Police Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Police Commission,electionDate:None",05/02/2013,05/01/2014,05/28/2014,SFO-153660,151501899,7a866e49fc4f4c1d90d97b276d1036ad,ScheduleA1,General Electric,Utility,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Hwang, Victor",Police Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Police Commission,electionDate:None",05/02/2013,05/01/2014,05/28/2014,SFO-153660,151501899,2c0bdb8a4b2040b9a03ce01c189d19cb,ScheduleA1,Novaritis,Pharmaceutical,2000.00,"$2,000 - $10,000",Stock,,0.00,Unset,,
"Hwang, Victor",Police Commission,Commissioner,"leavingDate:None,filerAgency:City and County of San Francisco,assumingDate:None,filerPosition:Commissioner,filerDivisionBoardDistrict:Police Commission,electionDate:None",05/02/2013,05/01/2014,05/28/2014,SFO-153660,151501899,8a919a71034843dab210e03cc9bec999,ScheduleA1,Repsol,Oil/Energy,10000.00,"$10,001 - $100,000",Stock,,0.00,Unset,,
